input_row_key,input_company_name,input_main_country,input_main_city,nivel_incredere,match_score,veridion_id,company_name,company_legal_names,main_country,main_region,main_city,main_postcode,main_street,company_type,year_founded,revenue,revenue_type,employee_count,employee_count_type,naics_2022_primary_label,main_industry,main_sector,website_url,primary_email,primary_phone,linkedin_url,short_description
59,aviat networks bangladesh ltd.,Bangladesh,,incredere_ridicata_automat,85.9,0fc3f2d0-0453-11ed-b02a-97e9d5b4bc17,Aviat Networks,,,,,,,,,,,,,,,,http://aviatservices.com/,,,,
60,Aviat Networks Japan LLC,Japan,,incredere_ridicata_automat,91.2,a3b73ba0-c4fc-11ec-b6cb-fdc55dfeae3a,Aviat Networks,,,,,,,Private,,,,,,Wireless Telecommunications Carriers (except Satellite),Telecommunication Services,IT&C Services,https://aviatnetworks.wordpress.com/,,,,"While the main purpose of this blog is to talk about wireless transmission, we will also cover topics such as network evolution, software usability, services, and more."
61,AWAN DISTRIBUTION FZC,United Arab Emirates,Sharjah,incredere_ridicata_automat,91.2,85513392-93e4-11eb-90d2-e3355a7e800b,ISDF,,United Arab Emirates,Sharjah Emirate,Sharjah,,,Private,2012.0,24793384.0,modelled,75.0,modelled,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,Consumer Electronics & Appliances,Electronics & Appliances,http://isdfuae.com/,rogey.john@isdfuae.com,97165586985.0,,International Supply & Distribution is a well-established Distribution Company established in the year 2014 with the idea of procuring and distributing a wide range of products to customers across the globe.
62,Axteq ApS,Denmark,Greve Strand,incredere_ridicata_automat,111.0,79b2afc2-9ba7-11ec-81bb-a98020a63841,Axteq,Axteq ApS.,Denmark,Region Zealand,Greve Strand,2670,Nimbusvej,Private,2007.0,2726236.0,modelled,6.0,extracted,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://axteq.dk/,job@axteq.dk,4531101626.0,https://www.linkedin.com/company/axteq-aps,Vores fokusområde er primært mobilnetværk.
63,Az-Technology Sdn. Bhd.,Malaysia,Petaling Jaya,incredere_ridicata_automat,111.0,eea35cb5-1206-11ec-a59d-d5061f333c7e,AZ Technology,AZ-Technology Sdn Bhd.,Malaysia,Selangor,Petaling Jaya,47301,Jalan SS 7/2,Private,,11588822.0,modelled,75.0,modelled,Other Electronic Parts and Equipment Merchant Wholesalers,Electrical & Electronic Equipment,Electronics & Appliances,https://az-tech.my/,techsupport@az-tech.my,60378048450.0,,"AZ Technology has you covered with high-speed internet, entertainment upgrades, smart home devices, and cybersecurity solutions."
64,BAE SYSTEMS APPLIED INTELLIGENCE (INTERNATIONAL) LIMITED,United Kingdom,Guildford,incredere_ridicata_automat,111.0,3ea0da62-8ab7-11ec-ac1c-2de22eb6a532,BAE Systems Applied Intelligence,,United Kingdom,England,Guildford,GU2 7YG,Occam Road,Private,1971.0,728200000.0,extracted,,,Custom Computer Programming Services,Software & IT Services,IT&C Services,https://www.baesystemsdetica.com/,,441252383857.0,,BAE Systems Applied Intelligence (formerly Detica) is an international business and technology consulting firm owned by BAE Systems.
65,BASICO P/S,Denmark,Gentofte Municipality,incredere_ridicata_automat,111.0,9c00c37e-6d04-11ee-b24b-eb147ec3ebc2,Basico P/S.,Basico P/S.,Denmark,Capital Region Of Denmark,Gentofte Municipality,2900,Philip Heymans Alle,Private,,,,,,Administrative Management and General Management Consulting Services,Business Consulting,Other Professional Services,,,,,"Basico P/S. is a business consulting company based in Gentofte Municipality, Denmark."
66,"BB CONNECT CO.,LTD.",Thailand,,incredere_ridicata_automat,100.0,d5ca2e9c-1870-11f0-9560-e5d5dd4780a6,BB Connect LATAM,,,,,,,Private,,,,,,Business Associations,Associations,Non Profit,https://bbconnectlatam.com/,contacto@bbconect.com.mx,,https://www.linkedin.com/company/mi-gran-empresa,"BB Connect LATAM es la comunidad ideal para innovadores y emprendedores. Conéctate, accede a contenido exclusivo y amplía tu red de negocios."
67,Bb Technology Co Ltd,Thailand,Bangkok,incredere_ridicata_automat,106.5,6e4bcefd-115f-11ec-bd3c-8d2e345be4e0,BBtec,BB Technology Co. Ltd.,Thailand,Bangkok,Chatuchak,10900,Kamphaeng Phet 1 Road,Private,,7319145.0,modelled,150.0,modelled,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://bbtec.co.th/th,info@benchachinda.co.th,6620165444.0,,"BBTEC realize the benefits of technology that impact businesses and our lifestyle, especially cloud and IoT solutions."
68,BCD TRAVEL ASIA PACIFIC PTE. LTD.,Singapore,Singapore,incredere_ridicata_automat,92.8,ca15f420-7296-11ec-8f96-ed83df234696,Asia Pacific Travel Limited.,Asia Pacific Travel Limited. | BCD Travel Asia Pacific Pte Ltd.,Hong Kong,Hong Kong,Kowloon,999077,Ma Tau Wai Road,Private,1994.0,10391360.0,modelled,75.0,modelled,Travel Agencies,Travel Agencies,Other Consumer Services,https://asiapacifictravel.info/,travel@asiapacifictravel.info,85227361818.0,http://www.linkedin.com/company/bcd-travel-asia-pacific-pte-ltd,Asia Pacific Travel Limited has been in the market for about 20 years.
69,BCD N.V.,Netherlands,Utrecht,incredere_ridicata_automat,111.0,7ea57014-93e4-11eb-8ad6-7326edce8d21,BCD Group,BCD Group N.V.,Netherlands,Utrecht,Utrecht,3526 KS,Europalaan,Private,1975.0,8800000000.0,extracted,3000.0,modelled,Travel Agencies,Travel Agencies,Other Consumer Services,https://www.bcdgroup.com/,info@bcdgroup.com,31306976140.0,,BCD Group focuses on corporate travel management services.
70,BEAT A/S,Denmark,Copenhagen,incredere_ridicata_automat,111.0,c62a45a0-6cf1-11ec-bd63-974170f7dbf6,Beat,Beat A/S.,Denmark,Capital Region Of Denmark,Copenhagen,1357,Klingseyvej,Private,2003.0,,,,,Sound Recording Studios,Art & Music Publishers,Publishers & Media Companies,http://www.beat.dk/,info@beat.dk,4589883700.0,,"Beat er markedets førende leverandør af professionelle løsninger inden for Business Music og Digital Signage — vi er eksperter i at skabe den helt rigtige atmosfære. Vores løsninger bruges i de største danske detailkæder med over 5000 butikker i hele verden, og vi har leveret musik til bar- og cafélivet i Danmark gennem de sidste 20 år."
71,"Beijing Dynamic Power Co., Ltd",China,Fengtai District,incredere_ridicata_automat,107.1,d88f72e3-5c67-11ed-baea-7be3329391e4,Beijing Dynamic Power Co. Ltd.,Beijing Dynamic Power Co. Ltd. | National Chemical Engineering Group Corporation Ltd.,China,Hebei,Baoding,,,,,,,,,,,,http://www.xaqylm.com/,,862022027190.0,,
72,BIGID INC.,United States,,incredere_ridicata_automat,108.0,1cdc1a43-6dce-11ec-a314-7d00415f726f,BigID,,United States,New York,New York,10011,6th Avenue,Private,,,,,,Custom Computer Programming Services,Software & IT Services,IT&C Services,https://bigid.me/,,,http://www.linkedin.com/company/bigid-me,"Lead with your brand and customize with your company's branding, and create a seamless customer experience."
73,Binkies Holding B.V.,Netherlands,The Hague,incredere_ridicata_automat,99.9,8bd572a1-01b3-11ef-a950-57d6400676e3,Binkies,,Netherlands,South Holland,The Hague,2585 AX,Javastraat,Private,,604754.0,modelled,13.0,modelled,Snack and Nonalcoholic Beverage Bars,Pubs & Bars,Accommodation & Food Services,https://binkiesdenhaag.nl/,,31702124000.0,,"Binkies is een heerlijke plek waar je kan ontspannen, lunchen of borrelen en waar de kinderen zich geen moment hoeven te vervelen. Tot snel !"
74,BLACKWOOD SEVEN A/S,Denmark,Copenhagen,incredere_ridicata_automat,111.0,0cb674d5-93e5-11eb-aa66-9b8d95e2171b,Blackwood Seven,Blackwood Seven A/S.,Denmark,Capital Region Of Denmark,Copenhagen,2100,Livjægergade,Private,2013.0,2000000.0,extracted,38.0,extracted,Software Publishers,Software & IT Services,IT&C Services,https://blackwoodseven.com/,info@blackwoodseven.com,4553660777.0,http://www.linkedin.com/company/blackwoodseven,Blackwood Seven is a cloud-based MarTech company that provides an AI-driven Marketing Analytics and Media Optimizations Platform called HamiltonAI.
75,Blom Soefeldt - Erhvervspsykologisk radgivning,Denmark,Copenhagen,incredere_ridicata_automat,89.2,1f377b2b-0c41-11ec-b09d-95ba7b1bb140,Blom Søefeldt - Erhvervspsykologisk Rådgivning,,Denmark,Capital Region Of Denmark,Copenhagen,1055,August Bournonvilles Passage,Private,,2699188.0,modelled,30.0,modelled,Offices of Mental Health Practitioners (except Physicians),Mental Health Specialists,Health Care & Social Assistance,https://blomsoefeldt.dk/,mail@blomsoefeldt.dk,4560407210.0,http://www.linkedin.com/company/blom-s%c3%b8efeldt---erhvervspsykologisk-r%c3%a5dgivning,"Velkommen hos Blom Søefeldt Din partner til øget trivsel og vækst – for den enkelte, for gruppen og organisationen. At sikre trivsel og vækst kræver viden, inspiration og prioritering. Vi tilbyder Rådgivning og virksomhedsordning Når en ansat ikke trives, er det afgørende at yde kvalificeret hjælp og støtte, og den findes ikke altid i virksomheden."
76,BOOST AI AS,Norway,Sandnes,incredere_ridicata_automat,111.0,f6ae0b86-93e4-11eb-91fb-73d498260b10,Boost,,Norway,Rogaland,Sandnes,4313,Grenseveien,Private,2016.0,8000000.0,extracted,180.0,extracted,Computer Systems Design Services,Software & IT Services,IT&C Services,https://boost.ai/,privacy@boost.ai,4791304010.0,https://www.linkedin.com/company/boost-ai,Boost your self-service rates and reach new heights of customer satisfaction using our end-to-end conversational AI platform !
77,Bording Danmark A/S,Denmark,Glostrup,incredere_ridicata_automat,106.2,2bccad80-93e5-11eb-8474-3bbe2d07207d,Bording Central,Bording Danmark A/S.,Denmark,Region Zealand,Roskilde Municipality,4621,Turbinevej,Private,,,,,,Marketing Consulting Services,Marketing & Advertising Agencies,Advertising & Marketing,https://bordingcentral.dk/user/Login.aspx,bordingcentral@bording.dk,4587907813.0,,Bording Central - En online marketing portal til styring af virksomheders marketing mix med versionering af digitalt og trykt marketing materiale
78,Braathens Regional Airways AB,Sweden,Stockholm,incredere_ridicata_automat,106.8,e06dbd72-5b1d-11ef-8bf4-3129dd2a123f,BRAATHENS REGIONAL AIRWAYS AB.,BRAATHENS REGIONAL AIRWAYS AB.,Sweden,Västra Götaland County,Trollhättan,46193,,,,,,4.0,extracted,,,,,,,http://www.linkedin.com/company/braathens-regional-airways-ab,Reguljär lufttransport av passagerare
79,BRAINCHILD COMMUNICATIONS PAKISTAN (PVT.) LIMITED,Pakistan,,incredere_ridicata_automat,108.0,efc08410-93e4-11eb-a746-fdabd18be9c6,Brainchild Communications Pakistan,Brainchild Communications Pakistan Pvt Limited,Pakistan,Sindh,Karachi Division,75600,,Private,1997.0,850985.0,modelled,160.0,extracted,Advertising Agencies,Marketing & Advertising Agencies,Advertising & Marketing,https://brainchild.net/,info@brainchild.net,92512099119.0,https://www.linkedin.com/company/bcppk,Our leverage lies in deploying cutting-edge tools and technologies to service the needs of the future.
80,Brobizz A/S,Denmark,Copenhagen,incredere_ridicata_automat,111.0,f6c033f6-93e4-11eb-8859-29e7c34dee35,Brobizz,Brobizz A/S.,Denmark,Capital Region Of Denmark,Copenhagen,1601,Vester Søgade,Private,2008.0,14588839.0,modelled,75.0,modelled,"General Freight Trucking, Local",Freight Transport,Transport & Warehousing,https://brobizz.com/,truck@brobizz.com,4570808081.0,https://www.linkedin.com/company/brobizz-a-s,"Her kan du se nyt om mulighederne med bizz og nummerpladebetaling, der sikrer automatisk betaling ved broer, færger, på betalingsveje, i parkeringsanlæg og udvalgte vaskehaller."
81,BUNDGAARD KOLETEKNIK. VEJLE A/S,Denmark,Vejle,incredere_ridicata_automat,96.9,91a6c984-27a7-11ef-ba21-2b94af863263,Bundgaard Køleteknik A/S.,Bundgaard Køleteknik A/S.,Denmark,Region Of Southern Denmark,Vejle,7100,Sadelmagervej,Private,,,,,,"Plumbing, Heating, and Air-Conditioning Contractors",Finishing Contractors,Construction,,ho@coolcare.dk,4575857311.0,,"Bundgaard Køleteknik er landsdækkende med installation, service og support af køleanlæg og varmepumper i Danmark."
82,Bynder Holding B.V.,Netherlands,Amsterdam,incredere_ridicata_automat,98.5,2a0c38dd-93e5-11eb-8474-3bbe2d07207d,Bynder,Bynder BV. | Bynder Pty Ltd. | Bynder Limited,Netherlands,North Holland,Amsterdam,1017 MB,Max Euweplein,Private,2013.0,100000000.0,extracted,600.0,extracted,Media Representatives,Software & IT Services,IT&C Services,https://www.bynder.com/en/,legal@bynder.com,31108990800.0,https://www.linkedin.com/company/bynder,"Create, manage, and distribute content at scale with the world's most interconnected digital asset management platform."
83,C&W Services (S) Pte. Ltd.,Singapore,Singapore,incredere_ridicata_automat,82.0,2d5be122-0a6a-11ec-b841-af64738d2bcd,CW Aero Services,CW Aero Services Pte Ltd.,Singapore,Central,Singapore,797547,Seletar Aerospace Heights,Private,2017.0,10126821.0,modelled,25.0,modelled,Other Aircraft Parts and Auxiliary Equipment Manufacturing,Aerospace and Defence,Other Capital Goods,https://cwaeroservices.com/,accounts@cw.com.sg,6563396055.0,https://www.linkedin.com/company/cw_aeroservices-pte-ltd,"Leading provider of Airport Systems, Ground Support Equipment, Tooling, Test Systems, Maintenance support, Engineering services, and Digital IOT solutions."
84,CAMPANA GROUP PTE. LTD.,Singapore,,incredere_ridicata_automat,108.0,73d641b5-93e4-11eb-91fb-73d498260b10,Campana Group,Campana Group Private Limited,Singapore,Southeast,,486066,Changi Business Park Central 2,Private,2014.0,15000000.0,extracted,46.0,extracted,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://campanaworks.com/,info@campanaworks.com,6565145582.0,https://www.linkedin.com/company/campana-group,"We are the first private on-net communications service provider with coverage between Singapore, Thailand, Myanmar. Our South East Asian network and datacenter infrastructure allows us to implement next-generation connectivity and cloud solutions and we aim to be the carrier of choice for mobile network operators and enterprise customers alike."
85,CBRE AS,Norway,Oslo,incredere_ridicata_automat,111.0,9dc12706-93e4-11eb-8e19-198fb02d6f96,CBRE Norway,,Norway,Oslo,Oslo,0250,Bryggegata,Private,2023.0,74415251456.0,modelled,135000.0,modelled,Offices of Real Estate Agents and Brokers,Real Estate - Agents & Managers,Real Estate,https://www.cbre.no/,office.oslo@cbre.com,4766822520.0,https://www.linkedin.com/company/cbre-norway,CBRE is the global leader in commercial real estate services and investments.
86,CBRE Teknisk Servicepartner A/S,Denmark,Aalborg,incredere_ridicata_automat,111.0,57918a20-a8bb-11ed-9a6b-af642bb25f66,CBRE Teknisk servicepartner,CBRE Teknisk servicepartner A/S.,Denmark,North Denmark Region,Aalborg,9000,Blytækkervej,Private,2007.0,230000000.0,extracted,340.0,extracted,Electrical Contractors and Other Wiring Installation Contractors,Finishing Contractors,Construction,https://cbre-tekniskservicepartner.dk/,tekniskservicepartner@cbre.com,4599364000.0,https://www.linkedin.com/company/cbre-teknisk-servicepartner,Totalløsninger og automationsløsninger i samarbejde med CBRE Teknisk servicepartner giver bedre resultater.
87,CELLUSYS LIMITED,Ireland,Dublin 1,incredere_ridicata_automat,110.1,f0e66671-93e4-11eb-b4a6-27899be4e45d,Cellusys,Cellusys Limited,Ireland,Leinster,Dublin,D01 H304,Bachelors Walk,Private,2004.0,8500000.0,extracted,95.0,extracted,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://www.cellusys.com/,sales@cellusys.com,35316425000.0,https://www.linkedin.com/company/cellusys,"We create and deliver systems to make mobile networks more Secure, Intelligent& Profitable See How Products Roaming A comprehensive roaming solution"
88,CENTERFORENINGEN FISKETORVET SHOPPING CENTER F.M.B.A.,Denmark,,incredere_medie_de_verificat,75.5,ecde24a0-93e4-11eb-a33a-a3dfba582839,Fisketorvet,,Denmark,Capital Region Of Denmark,Copenhagen,1560,Kalvebod Brygge,Private,,1630632.0,modelled,9.0,extracted,All Other General Merchandise Retailers,Other Durable Products,Other Durable Products,https://www.fisketorvet.dk/,danny.christoffersen@urw.com,4533366400.0,http://www.linkedin.com/company/fisketorvet-copenhagen-mall,Center Name : Fisketorvet Category Type: shopping Category Name : Services
89,CETIN Hungary Zrt.,Hungary,Törökbálint,incredere_ridicata_automat,111.0,ffcc1654-120e-11ec-8f83-091abf327b82,CETIN Hungary,CETIN Hungary Zrt.,Hungary,Pest,Törökbálint,2045,Pannon Út,Private,2020.0,20422574.0,modelled,200.0,extracted,Wireless Telecommunications Carriers (except Satellite),Telecommunication Services,IT&C Services,https://cetin.hu/,info@cetin.hu,36209525555.0,https://hu.linkedin.com/company/cetin-hungary,We are one of the largest telecommunications networks across Central and Eastern Europe.
90,CHINA TELECOM GLOBAL LTD,Hong Kong,Hong Kong Island,incredere_ridicata_automat,111.0,26c39d80-93e5-11eb-be5a-4f810ab55f2e,China Telecom Global,Innovic Technology Corporation Limited,Hong Kong,Hong Kong,Hong Kong Island,000000,Gloucester Road,Private,2012.0,2400000.0,extracted,287076.0,extracted,Wired Telecommunications Carriers,Telecommunication Services,IT&C Services,https://www.chinatelecomglobal.com/,ffos.dengchg@chinatelecom.cn,85228233050.0,https://www.linkedin.com/company/china-telecom-global,"China Telecom is one of the world's largest telecommunications service providers, providing customers with internationally leading solutions and tailor-made services. We are committed to creating value for customers' business transformation and helping them achieve business growth."
91,CHINA UNICOM (SINGAPORE) OPERATIONS PTE. LTD.,Singapore,Singapore,incredere_ridicata_automat,111.0,c12f14b6-b6bc-11ef-b7fc-31383e76ec39,China Unicom Singapore Operations Limited,China Unicom Singapore Operations Limited,Singapore,Central,Singapore,178957,,Private,,,,,,Telecommunications Resellers,Telecommunication Services,IT&C Services,https://cuniq.sg/en/home/,sg-cs@cuniq.com,,,China Unicom Singapore Operations Limited is a cable & internet provider based in Singapore.
